date,industry,daily_sentiment_score,tweet_count
2025-03-27,Tech,-0.09374866233422208,39
2025-03-28,Agri,0.07826717569198655,38
2025-03-28,Energy,-0.033666544975951694,39
2025-03-28,Tech,-0.15519744355995688,39
2025-03-29,Agri,-0.03505972290459352,39
2025-03-29,Energy,0.01584538631141185,39
2025-03-29,Tech,-0.002341564386509954,39
2025-03-30,Agri,-0.009152004913164261,39
2025-03-30,Energy,-0.4350988436729098,39
2025-03-30,Tech,-0.11633289371354458,39
2025-03-31,Agri,-0.037923877987150974,39
2025-03-31,Energy,-0.24173851015094,39
2025-03-31,Tech,0.04671762620982449,39
2025-04-01,Agri,0.010872833180026355,39
2025-04-01,Energy,-0.16969800021156276,38
2025-04-01,Tech,0.010260220115574507,39
2025-04-02,Agri,-0.07925433891180617,39
2025-04-02,Energy,-0.11783021795921601,39
2025-04-02,Tech,-0.2918258802010081,39
2025-04-03,Agri,-0.06881860966006152,39
2025-04-03,Energy,-0.2952366575407676,39
2025-04-03,Tech,-0.29263242059506667,39
2025-04-04,Agri,-0.14355656144042045,39
2025-04-04,Energy,-0.3354477792715606,39
2025-04-04,Tech,-0.13422481008829215,39
2025-04-05,Agri,-0.10666708371196038,39
2025-04-05,Energy,-0.08276222452807885,39
2025-04-05,Tech,0.006057547357601976,39
2025-04-06,Agri,0.05641505442177637,39
2025-04-06,Energy,-0.2960910627093071,39
2025-04-06,Tech,-0.22432661321210234,38
2025-04-07,Agri,0.05918439351117764,39
2025-04-07,Energy,-0.2762827277661134,39
2025-04-07,Tech,-0.11511703692854215,39
2025-04-08,Agri,0.10867792716584145,39
2025-04-08,Energy,-0.11638051784860018,39
2025-04-08,Tech,-0.07687238904719171,39
2025-04-09,Agri,-0.09903732909319493,39
2025-04-09,Energy,0.008520760621206873,39
2025-04-09,Tech,-0.0328325165483432,39
2025-04-10,Agri,-0.07383136909741624,39
2025-04-10,Energy,-0.16158018466562796,39
2025-04-10,Tech,-0.08491892866694775,39
2025-04-11,Agri,0.044964385433838905,39
2025-04-11,Energy,-0.4025785134006769,39
2025-04-11,Tech,-0.06931551951819506,39
2025-04-12,Agri,-0.0026561670387402767,39
2025-04-12,Energy,-0.10462996442444049,39
2025-04-12,Tech,0.04310105929676538,39
2025-04-13,Agri,-0.09089008396348128,39
2025-04-13,Energy,-0.03288816880339233,39
2025-04-13,Tech,-0.16427621331352454,39
2025-04-14,Agri,0.016639666966138736,39
2025-04-14,Energy,-0.12299853885689607,39
2025-04-14,Tech,0.05060254849302463,39
2025-04-15,Agri,0.020815742918505107,39
2025-04-15,Energy,-0.10223387431305572,39
2025-04-15,Tech,-0.4257839527816918,39
2025-04-16,Agri,-0.09791702461930421,39
2025-04-16,Energy,-0.17847489532178792,39
2025-04-16,Tech,-0.43407158317187655,39
2025-04-17,Agri,-0.09051702472452933,39
2025-04-17,Energy,-0.16623309717919582,39
2025-04-17,Tech,-0.08487697573713004,39
2025-04-18,Agri,0.12568504437326622,39
2025-04-18,Energy,-0.3715930644852611,39
2025-04-18,Tech,-0.17317288822661608,39
2025-04-19,Agri,0.05102613245925077,39
2025-04-19,Energy,-0.2003389461300312,39
2025-04-19,Tech,-0.2750207477559646,39
2025-04-20,Agri,-0.04037370243802286,39
2025-04-20,Energy,-0.19390703747287774,39
2025-04-20,Tech,-0.10023611739803201,39
2025-04-21,Agri,0.06780480509862684,39
2025-04-21,Energy,-0.09693878198949954,39
2025-04-21,Tech,-0.03566571852813167,39
2025-04-22,Agri,0.026509517660507784,39
2025-04-22,Energy,-0.13436966387029642,39
2025-04-22,Tech,0.006365797434670801,39
2025-04-23,Agri,-0.20888676015564647,39
2025-04-23,Energy,-0.09709015396686319,39
2025-04-23,Tech,0.025800999659949378,39
2025-04-24,Agri,-0.126659113337825,38
2025-04-24,Energy,-0.036894650031358785,39
2025-04-24,Tech,0.023215264726716717,39
2025-04-25,Agri,0.03505667953346018,39
2025-04-25,Energy,-0.0651203156203816,19
2025-04-25,Tech,0.19679758480439583,39
2025-04-26,Agri,0.0842881225861418,39
2025-04-26,Energy,0.09013117259989183,39
2025-04-26,Tech,0.1877860889937251,39
2025-04-27,Agri,0.0951143519546932,39
2025-04-27,Energy,-0.10871041394197024,39
2025-04-27,Tech,0.08930047233708392,39
2025-04-28,Agri,-0.0480486328761356,39
2025-04-28,Energy,-0.17232531728222966,39
2025-04-28,Tech,0.02049711403938438,39
2025-04-29,Agri,0.03524646592827944,39
2025-04-29,Energy,-0.022426214379568907,39
2025-04-29,Tech,0.00803546502422064,39
2025-04-30,Agri,0.014484159194697149,39
2025-04-30,Energy,-0.16766465354997379,39
2025-04-30,Tech,0.1280835625500633,39
2025-05-01,Agri,-0.13807414149722227,39
2025-05-01,Energy,-0.12378104685399777,39
2025-05-01,Tech,0.03486999098020486,39
2025-05-02,Energy,-0.22805698980123568,39
2025-05-02,Tech,-0.06765700481497708,39
2025-05-03,Energy,-0.1781695322253001,39
2025-05-03,Tech,0.017798005567433724,39
2025-05-04,Agri,-0.08363022738577505,38
2025-05-04,Energy,-0.0746376871561202,39
2025-05-04,Tech,-0.05605559925047252,39
2025-05-05,Agri,0.10315036680549383,39
2025-05-05,Energy,-0.21866258061849153,39
2025-05-05,Tech,0.00027164205526692423,39
2025-05-06,Energy,-0.19436765774988976,39
2025-05-06,Tech,-0.10385076841339472,39
2025-05-07,Energy,-0.21351315664987153,39
2025-05-07,Tech,-0.1494327396249924,39
2025-05-08,Agri,0.2584809281337911,39
2025-05-08,Energy,-0.11571186991074146,39
2025-05-08,Tech,0.08416636596218896,39
2025-05-09,Agri,-0.022526566583949796,39
2025-05-09,Energy,0.007966862561611028,39
2025-05-09,Tech,-0.07697245590866378,39
2025-05-10,Agri,0.19994277678626146,19
2025-05-10,Energy,0.01255686831875488,39
2025-05-10,Tech,-0.015915460001008654,39
2025-05-11,Energy,-0.062030054998990045,39
2025-05-11,Tech,-0.003224741691389176,39
2025-05-12,Agri,0.010445154558580633,39
2025-05-12,Energy,0.016647589524300416,39
2025-05-12,Tech,0.21149860895597017,39
2025-05-13,Agri,0.1255045754548449,39
2025-05-13,Energy,-0.12110819029979981,39
2025-05-13,Tech,0.16493219822549665,39
2025-05-14,Agri,-0.1225601240562705,39
2025-05-14,Energy,-0.1254134968114205,39
2025-05-14,Tech,0.016290237291310065,39
2025-05-15,Agri,0.029748331970320282,39
2025-05-15,Energy,-0.11012375142234258,39
2025-05-15,Tech,0.05470709922986151,39
2025-05-16,Agri,-0.05722269202128818,39
2025-05-16,Energy,-0.013334278256083175,39
2025-05-16,Tech,0.13219470964171562,39
2025-05-17,Agri,-0.04321441804178251,39
2025-05-17,Energy,-0.012976979263699983,39
2025-05-17,Tech,0.016146386495958516,39
2025-05-18,Energy,0.06717918672336215,39
2025-05-18,Tech,0.03885512470673672,39
2025-05-19,Energy,0.05784279896089664,39
2025-05-19,Tech,0.11582496045873714,39
2025-05-20,Agri,-0.01043101066821501,19
2025-05-20,Energy,-0.11109569814438239,39
2025-05-20,Tech,0.01812964037824899,39
2025-05-21,Agri,0.05613480076098288,39
2025-05-21,Energy,-0.10553013621710051,39
2025-05-21,Tech,-0.037516850978136076,39
2025-05-22,Agri,0.019651132420851626,39
2025-05-22,Energy,0.031140270642936205,39
2025-05-22,Tech,0.029002676479136315,39
2025-05-23,Agri,0.1901680221781134,39
2025-05-23,Energy,0.08080190604027264,39
2025-05-23,Tech,-0.26633082143962383,39
2025-05-24,Agri,-0.029691512433764274,39
2025-05-24,Energy,-0.16724850717358863,39
2025-05-24,Tech,-0.15911387962599596,39
2025-05-25,Agri,0.03322466357778279,39
2025-05-25,Energy,-0.06713522676951611,39
2025-05-25,Tech,-0.05184604346943207,39
2025-05-26,Agri,0.11246605540968865,19
2025-05-26,Energy,-0.09785404130338858,39
2025-05-26,Tech,-0.03498675516591623,39
2025-05-27,Agri,0.23843561471081698,39
2025-05-27,Energy,0.03698990513116884,39
2025-05-27,Tech,0.1429311100823375,39
2025-05-28,Agri,0.10210778638242911,39
2025-05-28,Energy,-0.1451700737890907,39
2025-05-28,Tech,0.14714542126808408,39
2025-05-29,Agri,0.16242989238638145,39
2025-05-29,Energy,-0.10742082008614372,39
2025-05-29,Tech,-0.02781380846714363,39
2025-05-30,Agri,0.07463110754123099,39
2025-05-30,Energy,-0.07058668770612432,39
2025-05-30,Tech,-0.14287630719347644,39
2025-05-31,Agri,0.10061374337722857,39
2025-05-31,Energy,-0.1426668834562103,39
2025-05-31,Tech,-0.07274530710986793,39
2025-06-01,Agri,-0.095865829823873,39
2025-06-01,Energy,-0.0707703875855376,39
2025-06-01,Tech,0.04040849583748822,39
2025-06-02,Agri,0.1939238906623079,39
2025-06-02,Energy,-0.07623964397666548,39
2025-06-02,Tech,0.11466310307001454,39
2025-06-03,Agri,0.0798283342558604,39
2025-06-03,Energy,-0.04877452545154553,39
2025-06-03,Tech,0.14608756708315548,39
2025-06-04,Agri,0.09315731636199512,19
2025-06-04,Energy,-0.0809189278083161,39
2025-06-04,Tech,-0.23856545263567033,39
2025-06-05,Agri,0.09263270369802529,39
2025-06-05,Energy,-0.26609601276234174,39
2025-06-05,Tech,-0.1564594648109797,39
2025-06-06,Agri,0.020295865785999158,39
2025-06-06,Energy,-0.3149761142901694,39
2025-06-06,Tech,0.09791793237225364,39
2025-06-07,Agri,0.25421736701033437,39
2025-06-07,Energy,-0.07484323952872401,39
2025-06-07,Tech,0.09230717469770937,39
2025-06-08,Agri,-0.003966583130069286,39
2025-06-08,Energy,0.04999890488882857,39
2025-06-08,Tech,0.10417873238046198,39
2025-06-09,Agri,0.1407263340691152,39
2025-06-09,Energy,0.10387650183521402,39
2025-06-09,Tech,0.11997083142304266,39
2025-06-10,Agri,0.01474130812745825,39
2025-06-10,Energy,-0.1450412360808024,39
2025-06-10,Tech,-0.004497305060235365,39
2025-06-11,Agri,0.21006732183293655,39
2025-06-11,Energy,-0.18460430952314383,39
2025-06-11,Tech,-0.058264573701681255,39
2025-06-12,Agri,0.05801762611820148,39
2025-06-12,Energy,-0.2322439605322404,39
2025-06-12,Tech,0.07124444604731903,39
2025-06-13,Agri,0.07456061158042686,39
2025-06-13,Energy,-0.24682627108473426,39
2025-06-13,Tech,0.05706956961120547,39
2025-06-14,Agri,0.06261439740848847,39
2025-06-14,Energy,-0.24855511775240302,39
2025-06-14,Tech,0.0834522734228999,39
2025-06-15,Agri,0.08561891836758988,39
2025-06-15,Energy,0.0034030847824536668,39
2025-06-15,Tech,0.038416209200826966,39
2025-06-16,Agri,-0.06419985335415755,39
2025-06-16,Energy,-0.06783437891266288,39
2025-06-16,Tech,0.14286831420106,39
2025-06-17,Agri,0.18256696824653024,39
2025-06-17,Energy,0.12862930794318134,39
2025-06-17,Tech,0.04325343059519159,39
2025-06-18,Agri,0.18074163341110475,19
2025-06-18,Energy,-0.10751297927867529,39
2025-06-18,Tech,0.048187267715827764,39
2025-06-19,Agri,0.1501421115767115,39
2025-06-19,Energy,-0.12419141926922098,39
2025-06-19,Tech,0.04506575424845018,39
2025-06-20,Agri,-0.06048202973145706,39
2025-06-20,Energy,-0.1339014071660737,39
2025-06-20,Tech,0.08189759171830537,39
2025-06-21,Agri,0.182271186931011,39
2025-06-21,Energy,-0.0977046732337047,39
2025-06-21,Tech,-0.08527362575897805,39
2025-06-22,Agri,-0.1619374123156855,19
2025-06-22,Energy,-0.09184060131128019,39
2025-06-22,Tech,0.03621295999544551,39
2025-06-23,Agri,0.1625971564521583,39
2025-06-23,Energy,-0.13056975228186601,39
2025-06-23,Tech,0.07775606318878438,39
2025-06-24,Agri,0.04503982609663252,39
2025-06-24,Energy,-0.05463547239271112,39
2025-06-24,Tech,0.14129977694784215,39
2025-06-25,Agri,0.06807449461223603,39
2025-06-25,Energy,0.009752818371336406,39
2025-06-25,Tech,0.01423838937607329,39
2025-06-26,Agri,0.12303279873986657,39
2025-06-26,Energy,-0.024520303624180666,39
2025-06-26,Tech,0.16168450254899186,39
2025-06-27,Agri,0.0944169814404296,19
2025-06-27,Energy,0.001933325511904846,39
2025-06-27,Tech,-0.25803728136592186,39
2025-06-28,Agri,-0.00035991656937098124,19
2025-06-28,Energy,0.004693156573921422,38
2025-06-28,Tech,-0.0032198011803512517,39
2025-06-29,Agri,0.040432634763419614,39
2025-06-29,Energy,0.005671752282442175,39
2025-06-29,Tech,0.04527090945973607,39
2025-06-30,Energy,0.15171178193906176,39
2025-06-30,Tech,0.03480963222682475,39
2025-07-01,Agri,0.16631052657765777,19
2025-07-01,Energy,-0.059138547354497216,39
2025-07-01,Tech,0.041275243442027994,39
2025-07-02,Agri,0.16388247166879666,39
2025-07-02,Energy,0.00026779021255861953,39
2025-07-02,Tech,0.10453454182984735,39
2025-07-03,Agri,0.033930188118431126,19
2025-07-03,Energy,-0.12797607347751275,39
2025-07-03,Tech,0.007453579455614076,39
2025-07-04,Agri,-0.20738359994422167,39
2025-07-04,Energy,0.12766122029950983,39
2025-07-04,Tech,0.04824136691884349,39
2025-07-05,Agri,0.1532007879822662,19
2025-07-05,Energy,0.12597317267686892,39
